Incident ID,Incident Date,State,City Or County,Address,Complete_Address,School name,Coordinates,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2166673,2021-11-14T00:00:00Z,Pennsylvania,Philadelphia,2700  N Howard St,"2700  N Howard St,Philadelphia,Pennsylvania",,"39.991166,-75.132038",0,6,0,0,0
2166768,2021-11-14T00:00:00Z,Missouri,Columbia,19 N 5th St,"19 N 5th St,Columbia,Missouri",,"38.952345960253936,-92.33190212850523",0,5,1,0,1
2166817,2021-11-14T00:00:00Z,Alabama,Troy,803 US-231 S,"803 US-231 S,Troy,Alabama",,"31.798244634385473,-85.96644784140364",1,5,0,0,0
2166055,2021-11-13T00:00:00Z,North Carolina,Winston Salem (Winston-salem),400  Gregory St,"400  Gregory St,Winston Salem (Winston-salem),North Carolina",,"36.0859197,-80.2567947",0,4,0,0,1
2167889,2021-11-13T00:00:00Z,Louisiana,Houma,100  Emma St,"100  Emma St,Houma,Louisiana",,"29.591506,-90.703633",0,4,0,0,2
2165600,2021-11-12T00:00:00Z,Virginia,Richmond,3050 Nine Mile Rd,"3050 Nine Mile Rd,Richmond,Virginia",,"37.541999178834025,-77.40010774816186",2,2,0,0,4
2165535,2021-11-12T00:00:00Z,Alabama,Birmingham,1100  33rd St SW,"1100  33rd St SW,Birmingham,Alabama",,"33.44689,-86.88697",2,2,0,0,1
2163617,2021-11-09T00:00:00Z,South Dakota,Scotland,710 2nd St,"710 2nd St,Scotland,South Dakota",,"43.148368081632654,-97.7190311632653",3,2,0,0,1
2162196,2021-11-08T00:00:00Z,Texas,Victoria,10700 FM 236,"10700 FM 236,Victoria,Texas",,"28.885571560011556,-97.1753616142781",3,1,0,0,1
2162269,2021-11-08T00:00:00Z,Pennsylvania,Philadelphia,200  E Louden St,"200  E Louden St,Philadelphia,Pennsylvania",,"40.0234483,-75.131115",0,4,0,0,0
2161323,2021-11-07T00:00:00Z,Wisconsin,Kenosha,625 57th St,"625 57th St,Kenosha,Wisconsin",,"42.5839089,-87.8192533",1,3,0,0,0
2161116,2021-11-06T00:00:00Z,California,Oakley,33 Malicoat Ave,"33 Malicoat Ave,Oakley,California",,"37.976748163265306,-121.68620973469388",2,2,0,0,1
2160608,2021-11-06T00:00:00Z,Texas,Marshall,510 S Alamo Blvd,"510 S Alamo Blvd,Marshall,Texas",,"32.54142646938775,-94.36317426530611",0,6,0,0,2
2161078,2021-11-06T00:00:00Z,California,Highland,26998 3rd St,"26998 3rd St,Highland,California",,"34.106531120498474,-117.21525938689244",0,4,0,0,0
2160838,2021-11-05T00:00:00Z,California,Oakland,8400  International Blvd,"8400  International Blvd,Oakland,California",,"37.754422500000004,-122.17759354999998",1,3,0,0,0
2158417,2021-11-03T00:00:00Z,Virginia,Norfolk,821 Whitaker Ln,"821 Whitaker Ln,Norfolk,Virginia",,"36.856135333333334,-76.2837395",3,2,0,0,1
2158524,2021-11-03T00:00:00Z,Iowa,Des Moines,11300  E 15th St,"11300  E 15th St,Des Moines,Iowa",,"41.5960704,-93.5960979",0,4,0,0,0
2157991,2021-11-02T00:00:00Z,Alabama,Mobile,4120 Government Blvd,"4120 Government Blvd,Mobile,Alabama",,"30.63193410341479,-88.14605096230787",0,4,0,0,1
2157206,2021-11-01T00:00:00Z,Texas,San Antonio,1900  W Laurel St,"1900  W Laurel St,San Antonio,Texas",,"29.443918,-98.525205",0,4,0,0,0
2155369,2021-10-31T00:00:00Z,Kentucky,Louisville,6210 Shepherdsville Rd,"6210 Shepherdsville Rd,Louisville,Kentucky",,"38.158687549999996,-85.6603215",2,2,0,0,0
2155428,2021-10-31T00:00:00Z,Illinois,Flossmoor,3800  Ballantrae Way,"3800  Ballantrae Way,Flossmoor,Illinois",,"41.534184,-87.708509",1,3,0,0,0
2155282,2021-10-31T00:00:00Z,Texas,Houston,1909 Schilder Dr,"1909 Schilder Dr,Houston,Texas",,"29.855401636363634,-95.35449936363636",1,3,0,0,0
2155329,2021-10-31T00:00:00Z,Illinois,Joliet,1018 E Jackson St,"1018 E Jackson St,Joliet,Illinois",,"41.5306734,-88.0562056",3,11,0,0,4
2156001,2021-10-31T00:00:00Z,Texas,Fort Worth,3700  Lebow St,"3700  Lebow St,Fort Worth,Texas",,"32.810529,-97.329861",1,3,0,0,2
2154851,2021-10-30T00:00:00Z,California,Gilroy,400  Las Animas Ave,"400  Las Animas Ave,Gilroy,California",,"37.03137,-121.574358",2,2,0,0,1
2154422,2021-10-30T00:00:00Z,Illinois,Decatur,1100  N Union St,"1100  N Union St,Decatur,Illinois",,"39.852462,-88.959003",0,4,0,0,0
2154873,2021-10-30T00:00:00Z,California,Sacramento,5560 Palm Ave,"5560 Palm Ave,Sacramento,California",,"38.66789887755102,-121.33602806122448",2,5,0,0,1
2155172,2021-10-30T00:00:00Z,Florida,Saint Petersburg,1079 62nd Ave S,"1079 62nd Ave S,Saint Petersburg,Florida",,"27.712199732103883,-82.64880450695047",1,4,0,0,1
2155001,2021-10-30T00:00:00Z,Texas,Texarkana,2315 Texas Blvd,"2315 Texas Blvd,Texarkana,Texas",,"33.43892685714286,-94.05325971428572",1,9,0,0,2
2154283,2021-10-29T00:00:00Z,New York,Poughkeepsie,32 Cannon St,"32 Cannon St,Poughkeepsie,New York",,"41.702070000000006,-73.9279838726762",0,5,0,0,2
2155826,2021-10-29T00:00:00Z,Michigan,Kalamazoo,3082 S 9th St,"3082 S 9th St,Kalamazoo,Michigan",,"42.261384483204125,-85.67766596808066",0,4,0,0,0
2153285,2021-10-28T00:00:00Z,Nevada,Las Vegas,3900  E Cheyenne Ave,"3900  E Cheyenne Ave,Las Vegas,Nevada",,"36.217351,-115.207389",0,4,0,0,0
2153779,2021-10-28T00:00:00Z,Tennessee,Nashville,210 N 9th St,"210 N 9th St,Nashville,Tennessee",,"36.178701426035026,-86.75785416561541",1,3,0,0,0
2150274,2021-10-25T00:00:00Z,Idaho,Boise,350 N Milwaukee St,"350 N Milwaukee St,Boise,Idaho",,"43.60858365,-116.27813900187857",2,3,1,0,0
2150037,2021-10-24T00:00:00Z,Mississippi,Crenshaw,413 Jones St,"413 Jones St,Crenshaw,Mississippi",,"34.50582548196798,-90.19858157080252",2,3,0,0,2
2148921,2021-10-23T00:00:00Z,South Carolina,Florence,811 S Irby St,"811 S Irby St,Florence,South Carolina",,"34.183353497116286,-79.76730020953306",0,6,0,0,0
2148891,2021-10-23T00:00:00Z,California,Ontario,700  E Bonnie Brae Ct,"700  E Bonnie Brae Ct,Ontario,California",,"34.082418,-117.641298",1,4,0,0,2
2148633,2021-10-23T00:00:00Z,Georgia,Fort Valley,603 Carver Dr,"603 Carver Dr,Fort Valley,Georgia",,"32.53933932653061,-83.89324312244898",1,7,0,0,0
2148282,2021-10-22T00:00:00Z,Illinois,Chicago,7901 S Cottage Grove Ave,"7901 S Cottage Grove Ave,Chicago,Illinois",,"41.75116,-87.60511",0,5,0,0,0
2148946,2021-10-22T00:00:00Z,Washington,Renton,16420 SE 128th St,"16420 SE 128th St,Renton,Washington",,"47.4889318,-122.1203761",0,4,0,0,0
2148401,2021-10-22T00:00:00Z,Maryland,Baltimore,3100  W North Ave,"3100  W North Ave,Baltimore,Maryland",,"39.3093017,-76.66952675531957",0,7,0,0,0
2147114,2021-10-21T00:00:00Z,New York,Brooklyn,3008 Glenwood Rd,"3008 Glenwood Rd,Brooklyn,New York",,"40.63393026530612,-73.94755126530612",0,4,0,0,0
2145931,2021-10-19T00:00:00Z,Wisconsin,Kenosha,610 40th Pl,"610 40th Pl,Kenosha,Wisconsin",,"42.599897,-87.81951214342402",2,2,1,0,0
2143277,2021-10-17T00:00:00Z,Louisiana,Grambling,403 Main St,"403 Main St,Grambling,Louisiana",,"32.51950275,-92.72116383442508",1,7,0,0,2
2143113,2021-10-17T00:00:00Z,Missouri,Saint Louis,8600  Goodfellow Blvd,"8600  Goodfellow Blvd,Saint Louis,Missouri",,"38.717519,-90.252293",1,3,0,0,2
2143765,2021-10-17T00:00:00Z,Texas,Houston,1900  Dolly Wright St,"1900  Dolly Wright St,Houston,Texas",,"29.867223,-95.438824",0,7,0,0,0
2143889,2021-10-17T00:00:00Z,Colorado,Colorado Springs,1865 N Academy Blvd,"1865 N Academy Blvd,Colorado Springs,Colorado",,"38.859072850000004,-104.75474505",0,5,0,0,0
2143479,2021-10-17T00:00:00Z,Arkansas,Pine Bluff,820 S Main St,"820 S Main St,Pine Bluff,Arkansas",,"34.22140895270852,-92.00348529951317",1,8,0,1,1
2143605,2021-10-17T00:00:00Z,Mississippi,Jackson,3243 Medgar Evers Blvd,"3243 Medgar Evers Blvd,Jackson,Mississippi",,"32.37152658323002,-90.24919918742957",3,3,0,0,0
2142296,2021-10-15T00:00:00Z,Alabama,Mobile,1621 Virginia St,"1621 Virginia St,Mobile,Alabama",,"30.674359833333334,-88.07331191666667",0,5,0,0,3
2142092,2021-10-14T00:00:00Z,Minnesota,Minneapolis,814 E Franklin Ave,"814 E Franklin Ave,Minneapolis,Minnesota",,"44.962793142857144,-93.26221757142858",1,4,0,0,0
2155043,2021-10-14T00:00:00Z,Mississippi,Mccomb,1300 14th St,"1300 14th St,Mccomb,Mississippi",,"31.2317,-90.472011",0,6,0,0,0
2139048,2021-10-12T00:00:00Z,Florida,Naples,700  99th Ave,"700  99th Ave,Naples,Florida",,"26.261477,-81.809109",1,3,0,2,3
2139674,2021-10-12T00:00:00Z,Mississippi,Meridian,2000  17th St,"2000  17th St,Meridian,Mississippi",,"32.374372,-88.698718",3,1,0,0,0
2139198,2021-10-11T00:00:00Z,Georgia,Atlanta,4900 Delano Rd,"4900 Delano Rd,Atlanta,Georgia",,"33.62166325,-84.51215158349689",0,6,0,0,0
2137179,2021-10-10T00:00:00Z,Illinois,Chicago,1565 N Milwaukee Ave,"1565 N Milwaukee Ave,Chicago,Illinois",,"41.9100689,-87.6766782",0,4,1,0,1
2137561,2021-10-10T00:00:00Z,Iowa,Sioux City,427 Pierce St,"427 Pierce St,Sioux City,Iowa",,"42.494488836734696,-96.40505579591837",0,4,0,0,0
2137198,2021-10-10T00:00:00Z,Minnesota,Saint Paul,214 7th St W,"214 7th St W,Saint Paul,Minnesota",,"44.94240532653061,-93.10549669387756",1,12,0,3,3
2136907,2021-10-09T00:00:00Z,Louisiana,Livingston,17000  LA-444,"17000  LA-444,Livingston,Louisiana",,"30.3385637,-90.6775891",2,3,0,1,1
2137291,2021-10-09T00:00:00Z,Texas,Dallas,3000  South Blvd,"3000  South Blvd,Dallas,Texas",,"32.77207,-96.766908",0,4,0,0,0
2137575,2021-10-09T00:00:00Z,New York,Albany,100  North Lake Ave,"100  North Lake Ave,Albany,New York",,"42.664437,-73.769847",1,6,0,0,0
2137464,2021-10-09T00:00:00Z,Colorado,Denver,7300  E 22nd Ave,"7300  E 22nd Ave,Denver,Colorado",,"39.749739,-104.903263",1,3,0,0,0
2136230,2021-10-08T00:00:00Z,Maryland,Baltimore,2600  Jefferson St,"2600  Jefferson St,Baltimore,Maryland",,"39.296946750000004,-76.58032928052798",0,4,0,0,0
2136270,2021-10-08T00:00:00Z,District of Columbia,Washington,1700  Independence Ave SE,"1700  Independence Ave SE,Washington,District of Columbia",,"38.8877583,-76.9805560106908",1,3,0,0,0
2135536,2021-10-08T00:00:00Z,Alabama,Montgomery,1800  Cotton Ct,"1800  Cotton Ct,Montgomery,Alabama",,"32.405553,-86.284456",1,3,0,0,0
2134657,2021-10-07T00:00:00Z,Illinois,Chicago,900  N Orleans St,"900  N Orleans St,Chicago,Illinois",,"41.8966874,-87.6371827",0,4,0,0,0
2135498,2021-10-07T00:00:00Z,Wisconsin,Milwaukee,2400  N 37th St,"2400  N 37th St,Milwaukee,Wisconsin",,"43.062567,-87.959769",0,5,0,0,0
2134217,2021-10-06T00:00:00Z,Maryland,Baltimore,1243 Patterson Park Ave,"1243 Patterson Park Ave,Baltimore,Maryland",,"39.30557735,-76.58532298807691",1,5,0,0,0
2136132,2021-10-06T00:00:00Z,Ohio,Cleveland,9200  Marshall Ave,"9200  Marshall Ave,Cleveland,Ohio",,"41.469976075376884,-81.62237483919598",0,4,0,0,0
2133962,2021-10-05T00:00:00Z,Illinois,Rockford,400  S Independence Ave,"400  S Independence Ave,Rockford,Illinois",,"42.273046,-89.11742",1,3,0,0,2
2132656,2021-10-04T00:00:00Z,Minnesota,Minneapolis,626 W Broadway Ave,"626 W Broadway Ave,Minneapolis,Minnesota",,"44.999540100000004,-93.28759434395974",0,4,0,0,0
2131471,2021-10-03T00:00:00Z,South Carolina,Bishopville,1113 Sumter Hwy,"1113 Sumter Hwy,Bishopville,South Carolina",,"34.210483,-80.259594",1,4,0,0,0
2131406,2021-10-02T00:00:00Z,Texas,San Antonio,6222 S New Braunfels Ave,"6222 S New Braunfels Ave,San Antonio,Texas",,"29.364494208333333,-98.4574173125",1,3,0,0,0
2130634,2021-10-02T00:00:00Z,Colorado,Aurora,12230 E Colfax Ave,"12230 E Colfax Ave,Aurora,Colorado",,"39.739897799999994,-104.84537137857066",1,3,0,0,2
2130763,2021-10-01T00:00:00Z,Iowa,Cedar Rapids,525 33rd Ave SW,"525 33rd Ave SW,Cedar Rapids,Iowa",,"41.94349751927819,-91.67401249235775",0,6,0,0,1
2128682,2021-09-29T00:00:00Z,Illinois,Chicago,800  N Milwaukee Ave,"800  N Milwaukee Ave,Chicago,Illinois",,"41.8962116,-87.6553278",0,4,0,1,0
2128023,2021-09-28T00:00:00Z,Minnesota,Minneapolis,2700  Bloomington Ave,"2700  Bloomington Ave,Minneapolis,Minnesota",,"44.9534375,-93.2528413805135",1,3,0,0,0
2127374,2021-09-28T00:00:00Z,Illinois,Chicago,6500  S Calumet Ave,"6500  S Calumet Ave,Chicago,Illinois",,"41.8569485,-87.6191878",1,3,0,0,0
2126747,2021-09-27T00:00:00Z,New York,New York (Manhattan),3964 10th Ave,"3964 10th Ave,New York (Manhattan),New York",,"40.86745783333333,-73.91684494444445",0,4,0,1,1
2126450,2021-09-27T00:00:00Z,Illinois,Chicago,826 N Ridgeway Ave,"826 N Ridgeway Ave,Chicago,Illinois",,"41.896312449999996,-87.72050832478547",1,3,0,0,0
2125790,2021-09-26T00:00:00Z,Illinois,Chicago,800  S Albany Ave,"800  S Albany Ave,Chicago,Illinois",,"41.870857,-87.703481",0,6,0,0,1
2125953,2021-09-26T00:00:00Z,California,Oakland,1400  8th Ave,"1400  8th Ave,Oakland,California",,"37.793585,-122.251171",0,4,0,0,0
2125613,2021-09-25T00:00:00Z,New York,Utica,800  Mohawk St,"800  Mohawk St,Utica,New York",,"43.095665,-75.21945",0,4,0,0,0
2126241,2021-09-25T00:00:00Z,Tennessee,Chattanooga,1124 Grove St,"1124 Grove St,Chattanooga,Tennessee",,"35.046336033672674,-85.31694017342674",2,5,0,0,0
2124396,2021-09-24T00:00:00Z,South Carolina,Aiken,749 Silver Bluff Rd,"749 Silver Bluff Rd,Aiken,South Carolina",,"33.499142704545456,-81.74703851136364",3,1,1,0,0
2124887,2021-09-24T00:00:00Z,California,Los Angeles,11724 Wilmington Ave,"11724 Wilmington Ave,Los Angeles,California",,"33.926984,-118.238865",0,4,0,0,2
2123395,2021-09-23T00:00:00Z,Tennessee,Collierville,240 New Byhalia Rd,"240 New Byhalia Rd,Collierville,Tennessee",,"35.04762465,-89.6871063481338",1,14,1,0,0
2121381,2021-09-21T00:00:00Z,District of Columbia,Washington,2200  Alabama Ave SE,"2200  Alabama Ave SE,Washington,District of Columbia",,"38.85095564864864,-76.97460621621622",0,5,0,0,0
2121031,2021-09-20T00:00:00Z,Missouri,Saint Louis,2000  St Charles St,"2000  St Charles St,Saint Louis,Missouri",,"38.633445,-90.208076",1,3,0,0,0
2119583,2021-09-19T00:00:00Z,New York,Rochester,300  Driving Park Ave,"300  Driving Park Ave,Rochester,New York",,"43.18102104,-77.63797332",2,2,0,0,1
2119701,2021-09-19T00:00:00Z,Florida,Miami,14900  Pierce St,"14900  Pierce St,Miami,Florida",,"25.6306703,-80.36943786899316",0,4,0,0,1
2119736,2021-09-19T00:00:00Z,California,Oakland,300  17th St,"300  17th St,Oakland,California",,"37.8055253,-122.2665988",1,3,0,0,0
2119745,2021-09-19T00:00:00Z,Texas,Dallas,100  N Malcolm X Blvd,"100  N Malcolm X Blvd,Dallas,Texas",,"32.7875429,-96.7839356",2,4,0,0,2
2119609,2021-09-19T00:00:00Z,Illinois,Chicago,900  N Massasoit Ave,"900  N Massasoit Ave,Chicago,Illinois",,"41.89674425,-87.76934517733353",0,5,0,0,0
2119950,2021-09-19T00:00:00Z,South Carolina,Yemassee,145 Yemassee Hwy,"145 Yemassee Hwy,Yemassee,South Carolina",,"32.69371625,-80.85710031175779",1,7,0,0,4
2119101,2021-09-18T00:00:00Z,Illinois,Danville,3164 E Main St,"3164 E Main St,Danville,Illinois",,"40.13229892553192,-87.57697864893618",2,2,0,0,2
2119478,2021-09-18T00:00:00Z,Louisiana,Opelousas,500  Sapphire St,"500  Sapphire St,Opelousas,Louisiana",,"30.539282,-92.094044",0,5,0,0,0
2118451,2021-09-17T00:00:00Z,Georgia,Augusta,519 Broad St,"519 Broad St,Augusta,Georgia",,"33.4735012645152,-81.9609226941478",0,4,0,0,2
2116343,2021-09-14T00:00:00Z,Maryland,Baltimore,1700  N Milton Ave,"1700  N Milton Ave,Baltimore,Maryland",,"39.3101607,-76.58321038642046",0,4,0,0,0
2116205,2021-09-14T00:00:00Z,Ohio,Cleveland,2747 Cedar Ave,"2747 Cedar Ave,Cleveland,Ohio",,"41.49878394630873,-81.66905233557047",0,6,0,0,0
2115522,2021-09-13T00:00:00Z,Wisconsin,Milwaukee,3073 N Sherman Blvd,"3073 N Sherman Blvd,Milwaukee,Wisconsin",,"43.07500385,-87.96784966921348",0,5,0,0,0
2114626,2021-09-12T00:00:00Z,Texas,Temple,900  S 24th St,"900  S 24th St,Temple,Texas",,"31.083263,-97.330984",0,4,0,0,1
2114481,2021-09-12T00:00:00Z,Michigan,Detroit,2700  Halleck St,"2700  Halleck St,Detroit,Michigan",,"42.407714,-83.06699",2,4,0,0,0
2114510,2021-09-11T00:00:00Z,Alabama,Dothan,2000 Reeves St,"2000 Reeves St,Dothan,Alabama",,"31.251099776531344,-85.38973487150997",0,5,0,0,0
2114583,2021-09-11T00:00:00Z,New York,Utica,700  Noyes St,"700  Noyes St,Utica,New York",,"43.096175,-75.24702",1,3,0,0,1
2113623,2021-09-11T00:00:00Z,Illinois,Chicago,900  E 79th St,"900  E 79th St,Chicago,Illinois",,"41.751405,-87.601986",1,3,0,0,0
2113841,2021-09-11T00:00:00Z,Illinois,Chicago,300  E Kensington Ave,"300  E Kensington Ave,Chicago,Illinois",,"41.68405,-87.61661",2,4,0,0,0
2112450,2021-09-10T00:00:00Z,Florida,Orlando,5526 S Orange Blossom Trl,"5526 S Orange Blossom Trl,Orlando,Florida",,"28.5386785,-81.3972285",0,4,0,0,0
2111858,2021-09-09T00:00:00Z,Illinois,East Saint Louis,510 Martin Luther King Dr,"510 Martin Luther King Dr,East Saint Louis,Illinois",,"38.6278473,-90.1548355",0,7,0,0,3
2112252,2021-09-09T00:00:00Z,Alabama,Montgomery,1800  Cotton Court,"1800  Cotton Court,Montgomery,Alabama",,"32.405553,-86.284456",1,3,0,0,0
2111895,2021-09-08T00:00:00Z,Missouri,Saint Louis,4000  St Ferdinand Ave,"4000  St Ferdinand Ave,Saint Louis,Missouri",,"38.655446,-90.231833",0,4,0,0,0
2110077,2021-09-07T00:00:00Z,Kansas,Wichita,351 N Mosley St,"351 N Mosley St,Wichita,Kansas",,"37.642283,-97.327388",1,5,0,0,1
2109075,2021-09-06T00:00:00Z,Georgia,Atlanta,868 Joseph E Boone Blvd NW,"868 Joseph E Boone Blvd NW,Atlanta,Georgia",,"33.7633763877551,-84.4154192857143",0,5,0,0,0
2108892,2021-09-05T00:00:00Z,Missouri,Independence,116 W Lexington Ave,"116 W Lexington Ave,Independence,Missouri",,"39.0922272244898,-94.416038",0,4,0,0,0
2108560,2021-09-05T00:00:00Z,New York,Bronx,4848 White Plains Rd,"4848 White Plains Rd,Bronx,New York",,"40.906462,-73.8486916",0,4,0,0,0
2108414,2021-09-05T00:00:00Z,Texas,Houston,7518 Imogene St,"7518 Imogene St,Houston,Texas",,"29.683501375,-95.5186459375",4,0,0,0,0
2109384,2021-09-05T00:00:00Z,Ohio,Cincinnati,6308 Corbly Rd,"6308 Corbly Rd,Cincinnati,Ohio",,"39.09417,-84.38322857142857",0,4,0,0,0
2107828,2021-09-04T00:00:00Z,Louisiana,Monroe,1600  Winnsboro Rd,"1600  Winnsboro Rd,Monroe,Louisiana",,"32.484304,-92.085926",1,3,0,0,0
2108073,2021-09-04T00:00:00Z,Louisiana,Shreveport,8300  Millicent Way,"8300  Millicent Way,Shreveport,Louisiana",,"32.4241962,-93.7126205",1,3,0,0,3
2107875,2021-09-04T00:00:00Z,Pennsylvania,Pittsburgh,7300  Hamilton Ave,"7300  Hamilton Ave,Pittsburgh,Pennsylvania",,"40.454092,-79.895548",0,4,0,0,1
2107476,2021-09-04T00:00:00Z,Illinois,Chicago,1400  S Tripp Ave,"1400  S Tripp Ave,Chicago,Illinois",,"41.862307,-87.73128",0,5,0,0,0
2107930,2021-09-04T00:00:00Z,District of Columbia,Washington,700  Longfellow St NW,"700  Longfellow St NW,Washington,District of Columbia",,"38.95725255,-77.0225406663882",3,3,0,0,3
2107621,2021-09-03T00:00:00Z,Texas,Austin,9345 US-290,"9345 US-290,Austin,Texas",,"30.328411,-97.64237331724138",1,3,0,0,0
2107467,2021-09-03T00:00:00Z,Louisiana,New Iberia,927 S Lewis St,"927 S Lewis St,New Iberia,Louisiana",,"29.9841894,-91.8228188",1,3,0,0,0
2107198,2021-09-02T00:00:00Z,New York,Niagara Falls,336 19th St,"336 19th St,Niagara Falls,New York",,"43.087948,-79.03917075333334",0,4,0,0,0
2104181,2021-08-30T00:00:00Z,Illinois,Normal,2000  Lambert Dr,"2000  Lambert Dr,Normal,Illinois",,"40.54214,-88.98417",2,3,1,0,0
2103256,2021-08-29T00:00:00Z,Tennessee,Nashville,2621 Jefferson St,"2621 Jefferson St,Nashville,Tennessee",,"36.16796599407415,-86.8175042597076",0,5,0,0,1
2102991,2021-08-29T00:00:00Z,Nevada,Las Vegas,1750 S Rainbow Blvd,"1750 S Rainbow Blvd,Las Vegas,Nevada",,"36.15230953968024,-115.24351893011392",1,3,0,0,3
2103035,2021-08-28T00:00:00Z,California,San Diego,3100  Mission Blvd,"3100  Mission Blvd,San Diego,California",,"32.76878678023049,-117.25101931428881",0,4,0,0,0
2102694,2021-08-28T00:00:00Z,Illinois,Chicago,2800  W 12th Pl,"2800  W 12th Pl,Chicago,Illinois",,"41.865748,-87.69601",0,4,0,0,0
2102082,2021-08-27T00:00:00Z,Pennsylvania,Sharon Hill,300 Calcon Hook Rd,"300 Calcon Hook Rd,Sharon Hill,Pennsylvania",,"39.907600900000006,-75.26823401372586",1,4,0,0,5
2101199,2021-08-27T00:00:00Z,California,Los Angeles,8400  Fountain Ave,"8400  Fountain Ave,Los Angeles,California",,"34.0943266,-118.3442541",0,4,0,0,0
2101774,2021-08-27T00:00:00Z,West Virginia,Huntington,300  Oney Ave,"300  Oney Ave,Huntington,West Virginia",,"38.411104,-82.405991",2,2,0,0,1
2100578,2021-08-26T00:00:00Z,Minnesota,Minneapolis,3006 Lyndale Ave,"3006 Lyndale Ave,Minneapolis,Minnesota",,"44.948017,-93.2883816",0,7,0,0,0
2097075,2021-08-22T00:00:00Z,Illinois,Chicago,3400  W Lake St,"3400  W Lake St,Chicago,Illinois",,"41.8846513,-87.6857168",1,4,0,0,0
2097481,2021-08-22T00:00:00Z,Illinois,Carbondale,501 W Cherry St,"501 W Cherry St,Carbondale,Illinois",,"37.723025,-89.220735",1,3,0,0,1
2097271,2021-08-22T00:00:00Z,Michigan,Grand Rapids,1500  Linden Ave SE,"1500  Linden Ave SE,Grand Rapids,Michigan",,"42.935314,-85.651134",1,3,0,0,0
2098321,2021-08-22T00:00:00Z,Oregon,Portland,322 NW Everett St,"322 NW Everett St,Portland,Oregon",,"45.5251305,-122.674072",0,5,0,0,0
2096687,2021-08-21T00:00:00Z,Illinois,Chicago,3500  W Walnut St,"3500  W Walnut St,Chicago,Illinois",,"41.8855767,-87.7137146",0,4,0,0,0
2097063,2021-08-21T00:00:00Z,Illinois,Chicago,1600  E 87th Pl,"1600  E 87th Pl,Chicago,Illinois",,"41.736055,-87.584454",1,5,0,0,0
2095800,2021-08-20T00:00:00Z,Michigan,Flint,2905 Saginaw St,"2905 Saginaw St,Flint,Michigan",,"42.99642014285714,-83.67773136734694",1,3,0,0,0
2095116,2021-08-19T00:00:00Z,Illinois,Chicago,300  E 47th St,"300  E 47th St,Chicago,Illinois",,"41.809421,-87.61943",0,4,0,0,0
2095394,2021-08-19T00:00:00Z,Maryland,Edgewood,1700  Crimson Tree Way,"1700  Crimson Tree Way,Edgewood,Maryland",,"39.4319134,-76.3198132",1,3,0,0,0
2095087,2021-08-19T00:00:00Z,Pennsylvania,Philadelphia,5100  Germantown Ave,"5100  Germantown Ave,Philadelphia,Pennsylvania",,"40.030178250000006,-75.1657079",1,4,0,0,0
2094421,2021-08-18T00:00:00Z,Maryland,Germantown,19575 Scenery Dr,"19575 Scenery Dr,Germantown,Maryland",,"39.17596148916117,-77.23672546744146",1,3,0,0,1
2094071,2021-08-18T00:00:00Z,Ohio,Youngstown,619 Samuel Ave,"619 Samuel Ave,Youngstown,Ohio",,"41.079859575757574,-80.64428351515151",2,4,0,0,0
2093581,2021-08-17T00:00:00Z,New York,Brooklyn,422 Mother Gaston Blvd,"422 Mother Gaston Blvd,Brooklyn,New York",,"40.668739571428574,-73.90672452380953",0,5,0,0,0
2092469,2021-08-16T00:00:00Z,New York,Brooklyn,927 DeKalb Ave,"927 DeKalb Ave,Brooklyn,New York",,"40.6932136,-73.93859240440588",0,8,0,0,0
2092227,2021-08-16T00:00:00Z,Michigan,Detroit,4421 Central Ave,"4421 Central Ave,Detroit,Michigan",,"42.185612790235034,-83.16589661956955",1,3,0,0,0
